MA013 N048.27.45.169 E011.05.56.180 ; ED
MA030 N048.27.25.279 E011.04.28.750 ; ED
MA031 N048.27.58.989 E011.07.03.388 ; ED
MA033 N048.27.06.249 E011.03.02.959 ; ED
MA034 N048.26.47.248 E011.01.37.448 ; ED
MA035 N048.28.46.678 E010.59.20.950 ; ED
MA036 N048.30.08.290 E011.04.34.370 ; ED
MA037 N048.33.37.681 E010.50.49.300 ; ED
MA038 N048.03.47.188 E010.37.13.191 ; ED
MA039 N048.33.18.309 E011.31.36.548 ; ED
MA040 N048.24.43.660 E010.52.23.588 ; ED
MA041 N048.26.18.668 E010.49.40.771 ; ED
MA042 N048.28.30.280 E010.50.19.258 ; ED
MA043 N048.32.50.341 E011.02.22.520 ; ED
MA045 N048.23.55.849 E010.48.50.490 ; ED
MA046 N048.22.01.858 E010.40.24.880 ; ED
MA047 N048.31.30.838 E010.51.12.171 ; ED
MA050 N048.05.28.348 E010.31.43.449 ; ED
MA06  N047.02.51.471 E002.20.21.559 ; LF
MA112 N046.19.01.981 E015.50.37.341 ; LJ
MABAB N051.25.01.459 E008.04.03.968 ; ED
MABES N046.20.25.000 E005.15.53.999 ; LF
MABOB N050.17.39.019 E008.32.33.741 ; ED
MABOD N048.34.28.408 E016.41.24.349 ; LO
MABOD4K N048.34.28.408 E016.41.24.348 ; LO
MABOD4N N048.34.28.408 E016.41.24.348 ; LO
MABOD5M N048.34.28.408 E016.41.24.348 ; LO
MABOD6L N048.34.28.408 E016.41.24.348 ; LO
MADEB N047.19.27.750 E010.17.19.989 ; ED
MADET N051.01.37.999 E010.07.23.001 ; ED
MADIV N046.39.25.999 E003.55.24.999 ; LF
MADOR N052.34.00.001 E009.57.09.000 ; ED
MADUX N051.13.36.001 E002.24.27.000 ; EB
MAG45 N051.15.26.168 E012.00.56.818 ; ED
MAGAT N048.20.29.479 E011.29.47.180 ; ED
MAGER N052.18.38.098 E010.24.14.288 ; ED
MAGES N050.50.47.000 E010.04.35.000 ; ED
MAGIP N050.45.12.398 E002.48.20.001 ; LF
MAH06 N048.18.47.959 E011.26.30.001 ; ED
MAH12 N048.04.07.381 E011.19.24.848 ; ED
MAH13 N048.27.39.369 E011.10.01.290 ; ED
MAH18 N047.57.43.920 E011.19.47.650 ; ED
MAH21 N047.56.15.180 E011.08.37.910 ; ED
MAH40 N048.14.22.261 E011.24.18.118 ; ED
MAH46 N048.14.09.330 E011.25.08.371 ; ED
MAI   N048.34.41.000 E015.49.48.000 ; LO
MAIENFELD N047.00.27.000 E009.31.51.999 ; LS
MAIXE N051.23.03.001 E011.27.56.001 ; ED
MAKIK N049.58.11.999 E006.10.01.999 ; ED
MAKOB N050.37.26.000 E004.25.49.000 ; EB
MAKOT N049.10.19.999 E007.02.21.998 ; ED
MALBORGHETTO N046.30.24.999 E013.26.15.000 ; LI
MALJA N046.23.59.999 E009.41.44.998 ; LS
MALOJA N046.24.08.387 E009.41.13.199 ; LS
MALUG N046.42.21.999 E012.35.51.000 ; LO
MALUX N049.45.33.001 E005.17.43.000 ; LF
MALYK N052.59.14.999 E007.43.23.998 ; ED
MAMBU N050.00.00.000 E009.42.15.001 ; ED
MAMIB N051.13.18.861 E007.42.37.191 ; ED
MAMOR N048.53.08.998 E012.13.19.999 ; ED
MAMUM N049.34.25.201 E010.03.11.998 ; ED
MANAG N048.06.11.001 E005.09.56.998 ; LF
MANAL N047.53.57.670 E011.47.59.841 ; ED
MANEG N047.12.15.001 E008.43.19.999 ; LS
MANEM N049.17.40.498 E008.11.29.968 ; ED
MANID N047.16.02.999 E008.41.40.999 ; LS
MANUV N050.17.44.001 E007.27.32.000 ; ED
MAP05 N049.05.00.690 E002.01.15.470 ; LF
MAP06 N050.48.31.899 E003.10.46.599 ; EB
MAP29 N047.46.48.961 E006.22.26.241 ; LF
MAP30 N049.51.58.309 E002.24.28.328 ; LF
MAP30 N046.59.36.970 E003.08.03.991 ; LF
MAP34 N046.57.17.989 E015.26.57.130 ; LO
MAPAD N050.49.46.268 E006.01.08.659 ; EH
MAPIG N049.26.53.401 E007.02.21.800 ; ED
MAPOX N051.08.00.999 E008.48.50.000 ; ED
MAPT  N047.12.44.359 E014.47.05.078 ; LO
MAPUP N050.29.04.700 E005.11.56.000 ; EB
MAR12 N046.29.18.690 E015.40.39.450 ; LJ
MAR19 N046.32.36.059 E016.08.17.480 ; LJ
MAR71 N046.22.27.901 E015.47.18.301 ; LJ
MAR74 N046.35.42.669 E015.41.33.720 ; LJ
MAR9  N046.37.12.540 E015.43.39.428 ; LJ
MAR90 N046.37.12.230 E015.43.22.310 ; LJ
MAREG N048.11.25.760 E016.58.08.720 ; LO
MAREM N050.42.55.681 E013.37.43.708 ; ED
MARER N046.56.52.501 E007.23.04.099 ; LS
MARTIGNY N046.06.44.996 E007.04.37.999 ; LS
MARUN N050.49.16.201 E008.40.18.991 ; ED
MARZA N050.08.24.000 E010.16.18.001 ; ED
MAS12 N050.48.53.629 E005.45.09.550 ; EH
MAS14 N050.57.27.370 E006.19.40.040 ; ED
MAS85 N050.51.48.441 E005.49.00.091 ; EH
MASAB N046.23.56.000 E007.54.44.999 ; LS
MASEK N050.43.45.001 E009.35.53.998 ; ED
MASIR N050.15.17.690 E007.44.16.540 ; ED
MASOS N051.47.57.598 E003.35.47.288 ; EH
MASUR N048.31.12.349 E015.26.21.451 ; LO
MATIB N051.43.12.061 E011.57.57.520 ; ED
MATIG N048.03.30.931 E013.32.29.378 ; LO
MATIV N047.35.35.001 E009.11.31.999 ; LS
MATIX N050.05.53.998 E003.54.51.001 ; LF
MATUG N050.25.00.001 E006.22.10.999 ; ED
MAVAS N052.23.54.898 E003.10.00.299 ; EH
MAVEP N050.18.23.248 E007.12.50.439 ; ED
MAXAN N051.45.53.560 E011.21.54.039 ; ED
MAXEB N051.12.26.730 E012.13.52.499 ; ED
MAXID N049.58.13.890 E008.16.36.051 ; ED
MAXOT N051.08.51.000 E010.37.54.001 ; ED
MAY30 N049.51.58.449 E002.24.31.280 ; LF
MB-ME1 N046.23.38.000 E015.54.33.000 ; LJ
MB-ME2 N046.34.40.000 E015.34.09.000 ; LJ
MB-ME3 N046.39.12.999 E016.04.32.999 ; LJ
MB-ME4 N046.32.21.999 E016.11.00.999 ; LJ
MB-MN1 N046.40.50.999 E015.39.10.000 ; LJ
MB-MN2 N046.36.27.000 E015.40.33.999 ; LJ
MB-MS1 N046.23.30.000 E015.34.09.000 ; LJ
MB-MS2 N046.19.05.999 E015.27.24.000 ; LJ
MB-MS3 N046.14.22.999 E015.36.14.000 ; LJ
MB-MW1 N046.32.36.999 E015.30.00.000 ; LJ
MC2   N052.30.00.000 E004.02.59.999 ; EH
MC3   N053.00.00.000 E005.12.00.000 ; EH
MC5   N052.35.30.001 E007.03.33.001 ; EH
MCS   N052.28.59.998 E007.02.59.999 ; EH
MCY10 N049.12.10.749 E005.39.48.301 ; LF
MCY40 N049.09.15.800 E005.38.44.059 ; LF
MCY50 N049.18.00.230 E005.41.57.328 ; LF
MCY52 N049.08.05.798 E005.38.18.398 ; LF
MCY80 N049.05.22.599 E005.37.18.598 ; LF
MCY85 N049.04.38.539 E005.39.59.158 ; LF
MD31  N051.13.17.230 E006.31.20.089 ; ED
MD503 N047.19.16.060 E009.00.03.819 ; LS
MD504 N047.24.01.508 E009.02.18.909 ; LS
MD505 N047.14.30.569 E008.57.49.129 ; LS
MD506 N047.24.20.739 E008.36.52.840 ; LS
MD507 N047.22.13.321 E008.40.35.889 ; LS
MD508 N047.20.46.860 E008.53.10.359 ; LS
MD510 N047.22.27.098 E008.45.33.890 ; LS
MD511 N047.21.11.300 E008.47.45.139 ; LS
MD512 N047.22.36.548 E008.48.25.628 ; LS
MD513 N047.17.33.010 E008.44.31.729 ; LS
MD514 N047.17.26.260 E008.32.56.349 ; LS
MD515 N047.19.40.231 E008.48.06.829 ; LS
MD516 N047.13.02.200 E008.46.37.199 ; LS
MD517 N047.22.55.070 E008.49.06.780 ; LS
MD518 N047.25.28.988 E008.53.37.759 ; LS
MD519 N047.27.52.210 E008.57.50.580 ; LS
MD520 N047.20.02.911 E008.44.28.860 ; LS
MD521 N047.20.01.539 E008.44.24.928 ; LS
MD522 N047.24.49.978 E008.46.44.979 ; LS
MD523 N047.24.52.639 E008.46.42.960 ; LS
MD601 N047.25.18.001 E008.21.24.001 ; LS
MDYK  N051.31.59.998 E004.05.59.999 ; EH
ME    N051.00.38.998 E004.27.48.999 ; EB
ME010 N048.23.57.479 E012.49.30.039 ; ED
ME011 N048.23.03.231 E012.37.35.961 ; ED
ME014 N048.26.04.570 E012.47.59.308 ; ED
ME015 N048.25.28.009 E012.37.50.401 ; ED
ME020 N048.28.06.841 E012.52.34.611 ; ED
ME021 N048.28.20.301 E012.58.34.251 ; ED
ME022 N048.24.21.139 E012.58.54.220 ; ED
ME023 N048.23.34.198 E012.37.31.828 ; ED
ME024 N048.26.12.559 E012.38.25.839 ; ED
ME030 N048.23.37.190 E012.39.01.670 ; ED
ME031 N048.25.54.508 E012.39.53.999 ; ED
ME101 N047.14.05.999 E008.34.12.000 ; LS
ME102 N047.07.55.199 E008.20.58.200 ; LS
ME103 N047.07.27.901 E008.07.05.098 ; LS
ME104 N047.08.53.498 E008.22.05.901 ; LS
ME700 N047.13.34.798 E008.27.25.200 ; LS
ME751 N047.04.39.000 E008.17.17.998 ; LS
ME752 N047.08.13.200 E008.08.35.998 ; LS
ME753 N047.12.33.001 E008.13.55.199 ; LS
MEBAL N049.24.25.999 E002.24.32.000 ; LF
MEBEK N048.13.54.868 E012.33.55.821 ; ED
MEBIX N052.39.47.998 E007.10.08.000 ; ED
MEBOT N052.45.18.201 E003.45.22.150 ; EH
MEBOX N047.05.10.399 E007.36.33.501 ; LS
MEDEL N048.12.25.999 E013.40.13.000 ; LO
MEDFI N046.09.05.000 E015.31.14.001 ; LJ
MEDIL N050.20.31.999 E003.40.29.999 ; LF
MEDIM N047.23.15.000 E006.31.54.001 ; LF
MEDIX N048.17.39.001 E015.24.30.999 ; LO
MEDOX N049.20.00.999 E005.05.48.998 ; LF
MEGEL N052.20.57.940 E002.04.25.201 ; EG
MELKO N048.16.41.001 E004.40.24.999 ; LF
MELS  N047.02.47.993 E009.25.08.000 ; LS
MENAGGIO N046.01.19.999 E009.14.22.999 ; LI
MENOX N046.34.18.998 E003.13.12.000 ; LF
MER05 N050.37.46.880 E002.39.21.110 ; LF
MER59 N050.32.41.499 E002.33.13.701 ; LF
MER65 N050.42.35.798 E002.45.10.198 ; LF
MER66 N050.42.36.298 E002.45.10.900 ; LF
MER78 N050.31.12.100 E002.31.26.500 ; LF
MER80 N050.43.47.499 E002.46.36.998 ; LF
MER81 N050.43.48.298 E002.46.38.099 ; LF
MERSA N049.44.58.999 E006.06.38.998 ; EL
MERSI N047.58.55.999 E011.02.33.000 ; ED
MERWU N052.32.29.450 E013.50.34.378 ; ED
MET   N049.04.00.998 E006.07.45.800 ; LF
METMA N051.22.59.210 E006.58.11.989 ; ED
MEVEL N051.51.17.179 E007.12.34.228 ; ED
MEXIT N047.58.23.998 E009.33.13.201 ; ED
MEYL  N051.22.59.998 E005.52.59.998 ; EH
MEZZO N046.05.31.991 E008.54.56.001 ; LS
MH06  N047.37.27.058 E007.30.19.709 ; LF
MH12  N050.06.28.839 E014.14.43.321 ; LK
MH36  N047.40.09.750 E007.28.25.370 ; LF
MHD03 N051.14.20.288 E006.29.14.528 ; ED
MHD04 N051.18.05.360 E006.29.24.878 ; ED
MHD14 N051.15.01.191 E006.27.53.161 ; ED
MHD15 N051.13.12.349 E006.31.29.819 ; ED
MHD32 N051.16.07.219 E006.25.34.780 ; ED
MHD37 N051.16.27.980 E006.25.00.141 ; ED
MHD39 N051.11.43.598 E006.34.26.529 ; ED
MHD45 N051.16.57.180 E006.23.59.431 ; ED
MHD46 N051.11.17.030 E006.35.18.160 ; ED
MHD47 N051.17.05.380 E006.23.45.481 ; ED
MHD66 N051.10.01.898 E006.37.46.858 ; ED
MI04L N050.44.32.269 E004.44.49.891 ; EB
MIDL  N051.40.00.001 E005.24.00.000 ; EH
MIGTO N052.10.10.999 E007.30.32.000 ; ED
MIJDRECHT N052.12.18.079 E004.52.51.296 ; EH
MIKE  N052.58.50.001 E004.41.36.999 ; EH
MIKE  N051.26.07.198 E005.25.20.398 ; EH
MIKE  N051.59.53.998 E004.39.05.000 ; EH
MIKE  N052.32.48.998 E005.31.54.998 ; EH
MIKE  N050.12.27.000 E014.41.47.000 ; LK
MIKE3 N052.13.59.998 E016.49.59.998 ; EP
MIKOV N048.47.05.078 E016.37.15.610 ; LO
MILGI N051.11.49.200 E006.07.30.000 ; ED
MILGO N047.18.06.159 E015.05.29.939 ; LO
MILGU N051.34.19.311 E013.01.46.621 ; ED
MILL  N051.51.00.000 E006.09.00.000 ; EH
MILNI N047.17.47.000 E008.39.33.001 ; LS
MILPA N046.18.09.000 E005.52.46.999 ; LF
MIMVI N047.11.30.119 E011.45.36.968 ; LO
MINGA N048.10.00.001 E009.27.42.998 ; ED
MINLU N050.47.44.998 E003.05.26.998 ; EB
MIPDU N051.24.11.001 E009.43.23.998 ; ED
MIPLO N052.15.21.999 E015.35.30.998 ; EP
MIPRO N046.05.26.199 E014.42.59.399 ; LJ
MIPSI N050.54.24.998 E011.01.26.000 ; ED
MIRGU N048.01.09.299 E006.40.43.798 ; LF
MIRO  N048.55.59.998 E016.18.03.999 ; LK
MIRSO N046.28.33.549 E015.50.31.131 ; LJ
MIRZO N050.54.27.500 E003.28.20.899 ; EB
MISGI N049.56.43.000 E007.57.32.000 ; ED
MISGO N051.24.16.999 E006.52.32.998 ; ED
MISKA N051.11.08.998 E016.56.03.998 ; EP
MISRI N051.56.35.998 E007.28.53.000 ; ED
MITNU N048.42.06.998 E012.29.40.999 ; ED
MITRU N051.17.38.000 E011.09.42.998 ; ED
MITSA N051.17.07.861 E005.21.09.820 ; EH
MKRW  N046.14.19.021 E014.25.41.959 ; LJ
ML28  N052.24.51.699 E016.51.38.901 ; EP
MLAK  N049.05.10.285 E014.50.24.474 ; LK
MLAK  N049.05.02.590 E014.51.21.751 ; LK
MLN03 N048.29.56.551 E002.46.32.480 ; LF
MLN05 N048.23.52.800 E002.54.12.178 ; LF
MLN07 N048.27.57.808 E002.49.17.551 ; LF
MLN10 N048.19.35.151 E002.58.14.948 ; LF
MLN11 N048.26.21.850 E002.32.11.338 ; LF
MLN12 N048.26.18.330 E002.31.17.540 ; LF
MLN16 N048.29.24.601 E003.12.38.458 ; LF
MLN17 N048.44.25.889 E002.49.14.851 ; LF
MLN19 N048.15.18.550 E002.26.45.920 ; LF
MLN71 N048.24.47.811 E002.38.50.820 ; LF
MLN86 N048.30.16.509 E002.36.38.649 ; LF
MLN95 N048.27.29.858 E002.34.31.569 ; LF
MLY02 N049.00.53.190 E006.17.29.630 ; LF
MLY04 N049.02.26.368 E006.19.24.520 ; LF
MLY07 N048.59.52.551 E006.16.15.070 ; LF
MLY10 N049.07.59.908 E006.23.07.630 ; LF
MLY11 N049.07.42.790 E006.25.55.840 ; LF
MLY13 N049.09.15.818 E006.27.51.109 ; LF
MLY47 N049.03.22.161 E006.19.12.601 ; LF
MLY6  N048.55.14.570 E006.08.57.008 ; LF
MLY60 N048.54.40.741 E006.09.51.051 ; LF
MLY65 N048.53.34.839 E006.10.58.360 ; LF
MM01  N050.52.39.899 E004.29.15.399 ; EB
MM04  N051.07.01.538 E013.44.39.350 ; ED
MM06  N051.30.40.921 E007.35.32.888 ; ED
MM08R N051.24.39.430 E012.11.26.829 ; ED
MM09  N051.25.21.921 E009.21.26.848 ; ED
MM09L N052.28.07.078 E009.38.20.360 ; ED
MM10  N049.30.06.411 E011.02.49.711 ; ED
MM14L N050.53.14.089 E007.07.09.548 ; ED
MM21  N048.23.21.940 E007.50.38.511 ; ED
MM21  N049.57.54.770 E007.16.48.989 ; ED
MM22  N050.59.39.361 E012.31.21.651 ; ED
MM22L N050.39.22.129 E005.28.25.939 ; EB
MM24  N050.28.09.789 E004.29.04.358 ; EB
MM25  N048.25.48.669 E010.57.15.051 ; ED
MM25L N050.54.09.100 E004.32.19.701 ; EB
MM25R N050.54.57.308 E004.30.52.268 ; EB
MM26  N052.16.55.351 E009.06.32.619 ; ED
MM26  N048.19.36.800 E006.05.57.699 ; LF
MM26L N051.24.52.988 E012.16.16.669 ; ED
MM26R N051.26.03.069 E012.16.44.209 ; ED
MM27  N051.25.08.799 E009.25.22.738 ; ED
MM27L N052.27.12.970 E009.43.38.859 ; ED
MM29  N051.11.05.499 E004.29.11.101 ; EB
MM31  N050.41.54.751 E008.06.04.618 ; ED
MM31  N046.12.35.600 E014.29.04.329 ; LJ
MMD11 N049.21.48.898 E005.23.40.099 ; LF
MMN2  N046.03.45.000 E008.41.48.000 ; LI
MMN7  N046.01.19.999 E009.14.22.999 ; LI
MMN8  N046.08.09.999 E009.22.08.000 ; LI
MMNE1 N046.07.59.999 E009.34.13.000 ; LI
MN03  N049.55.32.379 E007.14.31.531 ; ED
MN24  N048.46.20.881 E007.12.47.811 ; LF
MN26  N048.19.35.738 E006.05.38.821 ; LF
MN26  N047.29.20.871 E006.49.04.951 ; LF
MN33  N046.23.39.469 E004.02.04.470 ; LF
MN35  N046.49.10.390 E004.49.08.961 ; LF
MND10 N049.28.17.670 E008.32.26.091 ; ED
MND12 N049.27.30.060 E008.49.15.189 ; ED
MND15 N049.27.20.181 E008.53.54.571 ; ED
MND35 N049.28.07.021 E008.36.16.401 ; ED
MND65 N049.27.54.230 E008.40.50.710 ; ED
MNE27 N048.21.27.979 E011.42.15.440 ; ED
MNE39 N048.21.19.990 E011.40.32.581 ; ED
MNW27 N048.22.18.058 E011.53.01.680 ; ED
MNW39 N048.22.26.241 E011.54.49.021 ; ED
MNW82 N048.22.55.318 E012.01.13.609 ; ED
MO-E1 N048.01.18.000 E011.25.23.999 ; ED
MO-E2 N048.03.17.999 E011.19.59.999 ; ED
MO-W  N048.04.59.999 E011.09.00.000 ; ED
MO021 N047.59.18.718 E011.09.24.029 ; ED
MO022 N048.02.41.521 E011.13.59.869 ; ED
MO023 N048.01.21.208 E011.19.36.811 ; ED
MO220 N048.16.21.860 E011.22.35.641 ; ED
MO221 N048.12.59.389 E011.28.05.739 ; ED
MO222 N048.08.58.779 E011.34.36.458 ; ED
MO223 N048.03.43.318 E011.15.24.091 ; ED
MO224 N048.02.20.129 E011.22.58.259 ; ED
MOBDO N046.25.27.998 E011.48.42.001 ; LI
MOBSA N052.12.23.000 E008.26.57.998 ; ED
MOD11 N052.01.45.541 E007.26.52.980 ; ED
MOD12 N051.56.31.459 E007.45.01.519 ; ED
MOD15 N051.54.13.240 E007.32.50.751 ; ED
MOD18 N052.11.50.830 E008.09.49.348 ; ED
MOD23 N052.08.53.779 E007.44.53.858 ; ED
MOD27 N052.07.14.498 E007.37.06.279 ; ED
MOD46 N052.06.37.699 E007.34.11.060 ; ED
MODRO N046.03.37.558 E014.22.03.471 ; LJ
MODRU N051.01.02.960 E006.05.24.280 ; ED
MODSA N047.38.30.001 E012.13.55.999 ; LO
MODY  N051.40.00.001 E004.40.00.001 ; EH
MOE   N047.16.50.000 E014.28.59.000 ; LO
MOGTI N047.23.20.331 E010.43.00.609 ; LO
MOKEG N046.38.00.639 E014.22.56.499 ; LO
MOKEG1W N046.38.00.638 E014.22.56.498 ; LO
MOKEG2E N046.38.00.638 E014.22.56.498 ; LO
MOKIP N046.26.56.000 E005.05.36.999 ; LF
MOKOM N049.58.42.999 E006.09.59.000 ; ED
MOKOP N047.43.45.850 E009.23.20.821 ; ED
MOKUL N051.25.16.229 E012.00.18.518 ; ED
MOLBA N048.17.42.100 E003.03.46.598 ; LF
MOLIX N052.49.19.200 E003.04.07.208 ; EG
MOLUS N046.26.38.000 E006.40.45.998 ; LF
MOMIC N051.40.24.999 E002.30.00.000 ; EH
MOMIL N046.32.45.999 E004.32.48.001 ; LF
MOMOK N052.09.57.999 E014.24.06.998 ; ED
MOMOL N047.27.42.001 E008.40.15.999 ; LS
MOMUK N047.50.18.999 E009.59.48.998 ; ED
MONAX N050.31.17.000 E007.49.23.001 ; ED
MONCE N048.42.00.000 E006.26.05.999 ; LF
MONIL N052.45.38.721 E003.44.47.911 ; EH
MONIN N046.41.03.400 E007.59.18.301 ; LS
MONOT N048.04.59.998 E002.27.25.999 ; LF
MONT-CORNU N047.06.30.002 E006.51.29.998 ; LS
MOOCE N049.33.59.479 E011.32.47.659 ; ED
MOPAN N048.14.46.950 E008.09.16.329 ; ED
MOPEM N046.17.00.999 E004.23.03.001 ; LF
MOPIL N050.08.52.000 E004.06.28.000 ; LF
MORBEGNO N046.07.59.999 E009.34.13.000 ; LI
MORED N047.52.34.870 E013.00.55.641 ; LO
MOREG N046.23.35.001 E006.00.25.999 ; LF
MOROK N047.23.47.698 E006.39.19.799 ; LF
MOSAB N050.54.15.998 E009.29.18.999 ; ED
MOSET N049.32.46.939 E006.20.38.760 ; EL
MOSEX N051.55.08.990 E012.58.14.638 ; ED
MOSIT N047.04.08.698 E008.44.37.701 ; LS
MOSUD N048.56.15.799 E002.51.33.501 ; LF
MOSUG N051.20.33.000 E006.43.22.799 ; ED
MOTAB N050.50.31.981 E012.19.29.920 ; ED
MOTAL N047.34.36.001 E002.13.12.000 ; LF
MOTUK N047.51.54.000 E005.49.13.000 ; LF
MOU17 N046.30.36.399 E003.55.38.611 ; LF
MOU18 N046.29.44.131 E003.56.25.990 ; LF
MOU27 N046.17.10.348 E003.51.45.979 ; LF
MOUTIER N047.16.45.000 E007.22.20.999 ; LS
MOVOM N052.15.46.990 E013.28.40.799 ; ED
MOVOS N047.54.40.600 E016.26.14.078 ; LO
MOVUM N049.57.00.000 E008.31.33.999 ; ED
MOWOX N051.24.16.801 E011.40.38.708 ; ED
MP    N047.50.26.000 E013.02.22.999 ; LO
MP-E  N046.53.44.999 E007.03.21.999 ; LS
MP-N  N046.55.49.000 E006.59.57.000 ; LS
MP-S  N046.46.00.999 E006.52.44.000 ; LS
MP-W  N046.47.02.000 E006.44.40.999 ; LS
MP401 N046.58.35.799 E007.08.08.401 ; LS
MP402 N046.47.56.900 E006.50.32.398 ; LS
MP501 N046.54.03.531 E007.00.36.979 ; LS
MP502 N046.45.55.810 E007.04.44.698 ; LS
MP503 N046.44.56.799 E006.53.11.860 ; LS
MP701 N046.45.28.400 E006.54.08.301 ; LS
MQ09  N050.00.50.979 E015.43.15.758 ; LK
MQA25 N049.12.55.940 E004.10.49.220 ; LF
MS090 N048.53.26.610 E012.38.26.509 ; ED
MS091 N048.51.24.699 E012.40.04.630 ; ED
MS092 N048.47.40.419 E012.37.12.028 ; ED
MS093 N048.53.08.631 E012.42.03.938 ; ED
MS094 N048.55.06.790 E012.43.28.221 ; ED
MS095 N048.53.15.691 E012.40.38.701 ; ED
MS124 N052.06.09.629 E004.43.09.368 ; EH
MS270 N048.56.27.448 E012.21.37.630 ; ED
MS271 N048.56.45.380 E012.20.29.939 ; ED
MS272 N048.58.31.079 E012.21.22.208 ; ED
MS273 N048.54.47.959 E012.18.39.441 ; ED
MS274 N048.51.43.610 E012.19.34.820 ; ED
MS439 N048.52.26.230 E012.50.30.660 ; ED
MS459 N048.46.19.311 E012.49.19.700 ; ED
MS491 N048.54.43.171 E012.22.43.971 ; ED
MS492 N048.56.27.459 E012.21.52.131 ; ED
MSE27 N048.20.08.728 E011.41.15.961 ; ED
MSE41 N048.19.58.940 E011.39.14.461 ; ED
MSW27 N048.20.58.419 E011.52.01.740 ; ED
MSW42 N048.21.08.629 E011.54.15.861 ; ED
MSW81 N048.21.34.970 E012.00.04.528 ; ED
MT005 N051.34.24.920 E004.56.22.120 ; EH
MT06  N047.02.38.799 E002.35.58.408 ; LF
MT11  N052.20.17.599 E016.57.01.501 ; EP
MT24  N047.04.07.118 E002.39.46.839 ; LF
MT29  N052.19.38.229 E016.59.02.198 ; EP
MU    N048.01.42.999 E016.21.16.999 ; LO
MUGGU N047.56.11.871 E015.54.41.630 ; LJ
MULDO N052.24.47.188 E010.32.12.008 ; ED
MUREG N046.42.24.249 E015.48.28.979 ; LO
MURTEN N046.55.36.000 E007.07.33.999 ; LS
MX010 N048.12.43.999 E011.24.01.000 ; ED
MX011 N048.13.11.640 E011.26.55.640 ; ED
MX012 N048.11.14.989 E011.27.36.219 ; ED
MX013 N048.14.16.569 E011.35.07.190 ; ED
MX014 N048.12.50.649 E011.34.49.889 ; ED
MX020 N048.12.47.520 E011.40.16.079 ; ED
MX021 N048.13.06.530 E011.42.20.249 ; ED
MX022 N048.14.33.749 E011.41.50.409 ; ED
MX023 N048.15.16.940 E011.40.28.020 ; ED
MX024 N048.14.16.519 E011.31.49.659 ; ED
MX025 N048.12.47.580 E011.31.49.140 ; ED
MX026 N048.12.47.450 E011.37.06.989 ; ED
MX510 N048.14.16.609 E011.35.25.270 ; ED
MX511 N048.13.56.629 E011.36.13.160 ; ED
MX512 N048.12.48.129 E011.37.02.899 ; ED
MX513 N048.13.06.350 E011.35.12.609 ; ED
MX520 N048.14.16.609 E011.32.41.250 ; ED
MX521 N048.13.16.439 E011.32.40.880 ; ED
MX522 N048.13.16.430 E011.34.11.560 ; ED
MX523 N048.14.16.460 E011.28.06.390 ; ED
N1    N047.23.09.999 E011.15.30.999 ; LO
N1    N046.02.57.001 E016.05.03.998 ; LD
N1    N046.45.06.001 E014.06.37.000 ; LO
N2    N047.20.08.999 E011.10.39.000 ; LO
N2    N046.46.09.998 E014.23.16.000 ; LO
N3    N046.40.50.001 E014.20.45.999 ; LO
NA-A  N049.08.22.999 E016.03.45.000 ; LK
NA-B  N049.11.38.000 E016.13.11.999 ; LK
NA-E  N049.04.59.000 E016.26.08.000 ; LK
NA-N  N049.18.11.000 E016.03.42.999 ; LK
NA-S  N049.01.59.000 E016.06.27.000 ; LK
NA-W  N049.10.12.000 E015.55.30.000 ; LK
NA-Z  N049.13.19.999 E016.17.35.000 ; LK
NA01  N049.08.13.925 E016.25.33.111 ; LK
NA02  N049.10.08.218 E016.22.22.234 ; LK
NA03  N049.07.34.560 E015.54.07.877 ; LK
NA04  N049.17.33.515 E016.07.53.646 ; LK
NA05  N049.23.18.502 E015.52.12.794 ; LK
NA06  N049.10.08.204 E015.49.16.105 ; LK
NA12A N049.15.43.999 E015.52.45.001 ; LK
NA12C N049.14.16.000 E015.51.42.001 ; LK
NA12F N049.15.07.999 E015.57.42.001 ; LK
NA12H N049.14.19.798 E015.56.43.799 ; LK
NA12I N049.17.03.001 E015.53.57.998 ; LK
NA12R N049.19.36.001 E015.57.03.999 ; LK
NA13SA N048.57.44.494 E016.30.27.726 ; LK
NA30A N049.04.15.999 E016.22.23.001 ; LK
NA30C N049.05.24.000 E016.23.13.999 ; LK
NA30F N049.04.44.000 E016.17.30.998 ; LK
NA30H N049.05.34.800 E016.18.19.799 ; LK
NA30I N049.02.52.000 E016.20.54.999 ; LK
NA31SA N049.20.58.669 E015.46.50.733 ; LK
NA501 N049.10.33.409 E016.21.18.021 ; LK
NA502 N049.05.10.960 E015.59.16.259 ; LK
NADE  N049.30.40.427 E014.27.59.166 ; LK
NADE  N049.29.59.639 E014.28.45.541 ; LK
NAFAF13(40) N049.14.12.999 E015.59.35.000 ; LK
NAFAF31(40) N049.05.38.000 E016.15.30.999 ; LK
NAKIP N052.24.58.348 E013.18.50.191 ; ED
NAKON N052.46.45.681 E004.25.28.678 ; EH
NAKUM N046.43.30.090 E014.21.04.719 ; LO
NALOX N046.52.10.498 E016.49.12.298 ; LH
NAMEL N046.21.28.000 E006.17.00.398 ; LS
NAMUB N051.07.25.150 E011.40.43.168 ; ED
NANCY N048.49.03.000 E006.05.02.000 ; LF
